Player,#,Team Name,Nation,Pos,season,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Succ,total_games
Brennan Johnson,22.0,Tottenham,wls WAL,"LW,RW",2023-2024,71.25,0.0,0.75,0.0,0.0,1.25,0.75,2.0,0.0,32.25,1.25,0.0,2.0,0.225,0.225,0.6000000000000001,2.5,1.0,15.5,22.25,73.3,2.0,18.75,2.25,0.0,4
Brennan Johnson,22.0,Tottenham,wls WAL,RW,2023-2024,64.3076923076923,0.15384615384615385,0.23076923076923078,0.0,0.0,1.3846153846153846,0.5384615384615384,1.0,0.0,30.23076923076923,0.9230769230769231,0.46153846153846156,0.9230769230769231,0.26153846153846155,0.26153846153846155,0.16153846153846152,2.3076923076923075,0.38461538461538464,15.307692307692308,22.307692307692307,67.21538461538461,1.6923076923076923,19.307692307692307,2.8461538461538463,0.9230769230769231,13
Brennan Johnson,22.0,Tottenham,wls WAL,"RW,FW,LW",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.0,17.0,19.0,89.5,3.0,13.0,3.0,1.0,1
Brennan Johnson,22.0,Tottenham,wls WAL,"RW,LW",2023-2024,65.0,0.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,37.0,0.6666666666666666,0.6666666666666666,2.0,0.5,0.5,0.4666666666666666,3.6666666666666665,1.0,18.666666666666668,27.666666666666668,67.36666666666666,3.3333333333333335,23.0,4.0,0.3333333333333333,3
Brennan Johnson,22.0,Tottenham,wls WAL,"RW,LW,LM",2023-2024,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,37.0,0.0,0.0,1.0,0.6,0.6,0.0,4.0,0.0,22.0,29.0,75.9,4.0,17.0,3.0,1.0,1
Brennan Johnson,22.0,Tottenham,wls WAL,"RW,RM",2023-2024,45.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0,0.0,1.0,0.8,0.8,0.4,3.0,1.0,16.0,23.0,69.6,2.0,15.0,4.0,1.0,1
Brenner,22.0,Udinese,br BRA,AM,2023-2024,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.0,9.0,85.7,0.5,7.0,2.0,0.0,2
Brenner,22.0,Udinese,br BRA,CM,2023-2024,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,4.0,75.0,2.0,3.0,0.0,0.0,1
Brenner,22.0,Udinese,br BRA,FW,2023-2024,18.5,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,11.25,1.75,0.0,0.25,0.075,0.075,0.0,1.0,0.0,4.75,5.5,68.75,1.25,6.0,0.5,0.5,4
Brenner,22.0,Udinese,br BRA,"FW,DM",2023-2024,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,0.0,6.0,0.0,0.0,1
Brian Ocampo,10.0,Cádiz,uy URU,CM,2023-2024,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0,77.8,1.0,6.0,2.0,1.0,1
Brian Ocampo,10.0,Cádiz,uy URU,LM,2023-2024,14.666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,1.0,0.0,14.0,0.3333333333333333,0.5,0.0,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.6666666666666666,0.0,6.166666666666667,11.0,59.9,0.6666666666666666,9.5,1.8333333333333333,1.0,6
Brian Ocampo,10.0,Cádiz,uy URU,"LM,LW",2023-2024,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,7.0,0.0,0.0,1
Brian Ocampo,10.0,Cádiz,uy URU,RM,2023-2024,12.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,10.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,4.0,6.0,47.725,0.5,7.5,0.5,0.25,4
Brian Ocampo,10.0,Cádiz,uy URU,RW,2023-2024,69.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,2.0,0.0,1.0,0.1,0.1,0.0,2.0,1.0,19.0,28.0,67.9,2.0,23.0,3.0,2.0,1
Bruno Amione,2.0,Hellas Verona,ar ARG,AM,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1
Bruno Amione,2.0,Hellas Verona,ar ARG,CB,2023-2024,71.875,0.0,0.0,0.0,0.0,0.625,0.375,2.0,0.0,42.375,1.375,1.0,0.5,0.037500000000000006,0.037500000000000006,0.0,0.375,0.0,26.875,33.875,76.3375,2.125,23.5,0.25,0.125,8
Bruno Amione,2.0,Hellas Verona,ar ARG,CM,2023-2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,1
Bruno Fernandes,8.0,Manchester Utd,pt POR,AM,2023-2024,90.0,0.2777777777777778,0.2777777777777778,2.0,3.0,2.388888888888889,0.5555555555555556,1.0,0.0,77.22222222222223,1.8333333333333333,0.7777777777777778,1.6111111111111112,0.3055555555555556,0.17222222222222222,0.39444444444444443,6.722222222222222,0.5,48.888888888888886,65.61111111111111,73.95555555555556,8.555555555555555,41.55555555555556,2.611111111111111,0.4444444444444444,18
Bruno Fernandes,8.0,Manchester Utd,pt POR,"AM,CM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,69.0,3.0,3.0,2.0,0.1,0.1,0.2,8.0,1.0,32.0,55.0,58.2,7.0,32.0,2.0,2.0,1
Bruno Fernandes,8.0,Manchester Utd,pt POR,"AM,DM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,93.0,0.0,0.0,2.0,0.1,0.1,0.2,4.0,1.0,64.0,84.0,76.2,17.0,62.0,2.0,2.0,1
Bruno Fernandes,8.0,Manchester Utd,pt POR,"AM,LM",2023-2024,90.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,63.0,3.0,0.0,2.0,0.2,0.2,0.0,7.0,2.0,30.0,45.0,66.7,8.0,40.0,4.0,2.0,1
Bruno Fernandes,8.0,Manchester Utd,pt POR,"AM,LW",2023-2024,90.0,0.5,0.0,0.0,0.0,2.0,1.0,1.0,0.0,67.0,2.0,0.0,2.0,0.15000000000000002,0.15000000000000002,0.05,3.0,0.0,42.5,55.0,75.9,9.0,28.0,1.5,0.0,2
Bruno Fernandes,8.0,Manchester Utd,pt POR,"AM,RW",2023-2024,90.0,0.25,0.25,1.0,1.0,4.5,2.0,3.0,0.0,88.5,2.75,0.5,0.75,0.55,0.35000000000000003,0.5,6.25,0.5,51.75,75.5,68.225,9.0,44.75,1.75,1.0,4
Bruno Fernandes,8.0,Manchester Utd,pt POR,CM,2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,6.0,1.0,1.0,0.0,0.0,0.7,7.0,1.0,36.0,52.0,69.2,11.0,34.0,0.0,0.0,1
Bruno Fernandes,8.0,Manchester Utd,pt POR,FW,2023-2024,79.66666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,53.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3666666666666667,0.09999999999999999,0.23333333333333336,4.0,0.3333333333333333,34.0,45.333333333333336,74.73333333333333,5.0,28.666666666666668,4.333333333333333,0.0,3
Bruno Fernandes,8.0,Manchester Utd,pt POR,"FW,CM",2023-2024,89.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,68.0,2.0,1.0,2.0,0.0,0.0,0.4,8.0,1.0,43.0,56.0,76.8,10.0,42.0,5.0,0.0,1
Bruno Fernandes,8.0,Manchester Utd,pt POR,"RW,AM,DM,CM",2023-2024,90.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,97.0,1.0,2.0,0.0,0.2,0.2,0.1,7.0,1.0,65.0,88.0,73.9,13.0,55.0,0.0,1.0,1
Bruno Fernandes,8.0,Manchester Utd,pt POR,"RW,DM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,47.0,3.0,0.0,2.0,0.1,0.1,0.1,3.0,0.0,27.0,36.0,75.0,4.0,17.0,2.0,0.0,1
Bruno Fernandes,8.0,Manchester Utd,pt POR,"RW,LW",2023-2024,90.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,48.0,0.0,2.0,0.0,0.4,0.4,0.1,2.0,0.0,19.0,34.0,55.9,4.0,16.0,1.0,0.0,1
Bruno Guimarães,39.0,Newcastle Utd,br BRA,CM,2023-2024,88.37142857142857,0.17142857142857143,0.2,0.0,0.0,1.2285714285714286,0.4,8.0,0.0,72.74285714285715,2.4,0.9142857142857143,1.4,0.11142857142857143,0.11142857142857143,0.17142857142857143,3.8285714285714287,0.4857142857142857,51.4,61.34285714285714,83.38285714285715,7.685714285714286,48.48571428571429,1.8,2.0,35
Bruno Guimarães,39.0,Newcastle Utd,br BRA,"CM,LM",2023-2024,80.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,79.0,2.0,1.0,1.0,0.3,0.3,0.4,7.0,2.0,61.0,72.0,84.7,4.0,61.0,0.0,2.0,1
Bruno Guimarães,39.0,Newcastle Utd,br BRA,"DM,CM",2023-2024,90.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,109.0,2.0,2.0,2.0,0.4,0.4,0.0,2.0,0.0,81.0,94.0,86.2,10.0,84.0,2.0,0.0,1
Bruno Langa,24.0,Almería,mz MOZ,LB,2023-2024,79.88888888888889,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,1.0,51.0,1.7777777777777777,0.4444444444444444,1.1111111111111112,0.0,0.0,0.03333333333333334,1.7777777777777777,0.1111111111111111,31.11111111111111,40.44444444444444,75.84444444444445,2.6666666666666665,25.444444444444443,1.2222222222222223,1.3333333333333333,9
Bruno Langa,24.0,Almería,mz MOZ,"LB,LW",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,36.0,75.0,1.0,14.0,3.0,1.0,1
Bruno Langa,24.0,Almería,mz MOZ,LW,2023-2024,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1
Bruno Méndez,2.0,Granada,uy URU,CB,2023-2024,77.83333333333333,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,1.0,0.0,49.166666666666664,0.8333333333333334,1.0,1.1666666666666667,0.03333333333333333,0.03333333333333333,0.016666666666666666,1.0,0.0,32.0,41.666666666666664,72.88333333333333,1.5,26.5,0.6666666666666666,0.3333333333333333,6
Bruno Méndez,2.0,Granada,uy URU,"CB,RB",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,24.0,40.0,60.0,6.0,28.0,1.0,2.0,1
Bruno Méndez,2.0,Granada,uy URU,RB,2023-2024,77.6,0.1,0.0,0.0,0.0,0.3,0.3,3.0,0.0,44.5,2.4,1.8,1.4,0.05,0.05,0.0,0.6,0.0,23.6,34.6,65.91,3.2,16.4,0.3,0.2,10
Bryan Cristante,4.0,Roma,it ITA,CB,2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.5,1.5,0.5,0.0,0.0,0.0,0.5,0.0,32.0,40.5,79.9,1.0,21.5,0.0,0.5,2
Bryan Cristante,4.0,Roma,it ITA,"CB,CM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,51.0,1.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,38.0,43.0,88.4,3.0,35.0,0.0,0.0,1
Bryan Cristante,4.0,Roma,it ITA,CM,2023-2024,90.0,0.125,0.1875,0.0,0.0,1.75,0.3125,4.0,0.0,74.9375,2.125,0.75,0.6875,0.125,0.125,0.1125,2.8125,0.625,54.625,66.125,80.28125,7.3125,43.9375,1.125,0.5625,16
Bryan Cristante,4.0,Roma,it ITA,"CM,CB",2023-2024,90.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,68.33333333333333,1.0,0.3333333333333333,1.3333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,0.0,49.666666666666664,61.666666666666664,80.63333333333334,8.0,48.0,1.0,0.0,3
Bryan Cristante,4.0,Roma,it ITA,"CM,DM",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,5.0,3.0,3.0,0.0,0.0,0.2,2.0,0.0,55.0,65.0,84.6,15.0,35.0,1.0,0.0,1
Bryan Cristante,4.0,Roma,it ITA,DM,2023-2024,90.0,0.5,0.5,0.0,0.0,1.5,0.5,0.0,0.0,82.5,3.0,1.0,2.5,0.15,0.15,0.2,2.5,0.5,57.0,72.0,79.25,7.5,43.0,3.0,0.0,2
Bryan Cristante,4.0,Roma,it ITA,"DM,CB",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,70.0,85.7,4.0,56.0,0.0,1.0,1
Bryan Cristante,4.0,Roma,it ITA,"DM,CM",2023-2024,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,55.0,72.7,3.0,20.0,0.0,1.0,1
Bryan Cristante,4.0,Roma,it ITA,"DM,RM,CM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,34.0,45.0,75.6,2.0,23.0,2.0,0.0,1
Bryan Cristante,4.0,Roma,it ITA,"LM,CM",2023-2024,90.0,0.0,0.0,0.0,0.0,3.5,0.5,0.0,0.0,61.5,2.0,0.0,2.5,0.1,0.1,0.0,4.0,0.5,41.5,50.5,81.19999999999999,3.5,37.5,2.5,0.5,2
Bryan Cristante,4.0,Roma,it ITA,RM,2023-2024,84.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,1.0,0.0,56.833333333333336,2.0,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,0.03333333333333333,2.0,0.3333333333333333,40.333333333333336,49.0,82.51666666666667,5.833333333333333,31.333333333333332,2.0,0.6666666666666666,6
Bryan Cristante,4.0,Roma,it ITA,"RM,CM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,32.0,37.0,86.5,7.0,30.0,0.0,0.0,1
Bryan Gil,11.0,Tottenham,es ESP,AM,2023-2024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,0.0,1
Bryan Gil,11.0,Tottenham,es ESP,"DM,RW",2023-2024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,8.0,1.0,2.0,1
Bryan Gil,11.0,Tottenham,es ESP,LM,2023-2024,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,100.0,0.0,5.0,0.0,0.0,1
Bryan Gil,11.0,Tottenham,es ESP,"LM,LW",2023-2024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,1.0,4.0,0.0,1.0,1
Bryan Gil,11.0,Tottenham,es ESP,LW,2023-2024,30.166666666666668,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,25.666666666666668,0.0,0.5,0.16666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333,1.3333333333333333,0.16666666666666666,17.666666666666668,21.833333333333332,80.78333333333333,2.3333333333333335,18.833333333333332,1.6666666666666667,0.8333333333333334,6
Bryan Gil,11.0,Tottenham,es ESP,"RM,FW,RW",2023-2024,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.6,0.6,0.0,0.0,0.0,5.0,6.0,83.3,0.0,4.0,0.0,0.0,1
Bryan Mbeumo,19.0,Brentford,cm CMR,FW,2023-2024,59.333333333333336,0.4444444444444444,0.1111111111111111,2.0,2.0,1.6666666666666667,0.5555555555555556,0.0,0.0,25.555555555555557,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.48888888888888893,0.3111111111111111,0.08888888888888889,2.6666666666666665,0.3333333333333333,10.88888888888889,17.11111111111111,54.65555555555555,2.4444444444444446,14.777777777777779,2.111111111111111,0.3333333333333333,9
Bryan Mbeumo,19.0,Brentford,cm CMR,"FW,RB",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,26.0,61.5,3.0,25.0,0.0,0.0,1
Bryan Mbeumo,19.0,Brentford,cm CMR,"FW,RW",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.2,0.2,0.1,3.0,0.0,13.0,17.0,76.5,2.0,21.0,1.0,1.0,1
Bryan Mbeumo,19.0,Brentford,cm CMR,RW,2023-2024,88.0,0.14285714285714285,0.5714285714285714,0.0,0.0,2.7142857142857144,0.8571428571428571,1.0,0.0,54.0,0.5714285714285714,0.2857142857142857,1.2857142857142858,0.17142857142857143,0.17142857142857143,0.34285714285714286,4.142857142857143,0.7142857142857143,26.428571428571427,40.42857142857143,65.4,4.857142857142857,36.285714285714285,3.7142857142857144,1.2857142857142858,7
Bryan Mbeumo,19.0,Brentford,cm CMR,"RW,AM",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,28.0,46.0,60.9,3.0,46.0,6.0,5.0,1
Bryan Mbeumo,19.0,Brentford,cm CMR,"RW,FW",2023-2024,90.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,35.0,1.0,0.0,1.0,1.9,1.1,0.1,2.0,0.0,20.0,28.0,71.4,2.0,23.0,2.0,0.0,1
Bryan Mbeumo,19.0,Brentford,cm CMR,"RW,RM",2023-2024,90.0,1.0,0.5,0.0,0.0,2.5,1.0,0.0,0.0,46.0,0.5,0.5,2.0,0.65,0.65,0.25,4.0,0.5,22.5,35.0,63.699999999999996,3.5,29.5,6.5,0.5,2
Bryan Mbeumo,19.0,Brentford,cm CMR,"RW,WB",2023-2024,90.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,1.0,0.0,61.0,1.6666666666666667,0.0,2.0,0.13333333333333333,0.13333333333333333,0.2333333333333333,4.666666666666667,0.3333333333333333,35.333333333333336,47.0,73.26666666666667,5.0,35.333333333333336,2.3333333333333335,2.3333333333333335,3
Bryan Zaragoza,17.0,Bayern Munich,es ESP,DM,2023-2024,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,64.7,0.0,16.0,2.0,1.0,1
Bryan Zaragoza,17.0,Bayern Munich,es ESP,FW,2023-2024,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,3.0,0.0,0.0,1
Bryan Zaragoza,17.0,Bayern Munich,es ESP,LW,2023-2024,34.25,0.0,0.0,0.0,0.0,1.25,0.5,0.0,0.0,19.5,0.5,0.25,0.0,0.07500000000000001,0.07500000000000001,0.025,1.5,0.0,11.5,14.25,82.475,2.25,13.0,2.25,1.25,4
Bryan Zaragoza,17.0,Bayern Munich,es ESP,"RW,DM",2023-2024,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,1.0,5.0,20.0,0.0,7.0,3.0,2.0,1
Bryan Zaragoza,26.0,Granada,es ESP,AM,2023-2024,73.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,38.5,0.0,15.0,3.0,1.0,1
Bryan Zaragoza,26.0,Granada,es ESP,"AM,LW",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,30.0,2.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,12.0,17.0,70.6,1.0,23.0,3.0,2.0,1
Bryan Zaragoza,26.0,Granada,es ESP,FW,2023-2024,40.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,14.0,0.5,0.0,0.0,0.05,0.05,0.0,0.0,0.0,4.0,9.5,45.2,0.5,12.5,3.0,1.5,2
Bryan Zaragoza,26.0,Granada,es ESP,"FW,RM",2023-2024,53.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.1,0.1,0.9,7.0,1.0,10.0,18.0,55.6,2.0,21.0,7.0,6.0,1
Bryan Zaragoza,26.0,Granada,es ESP,LM,2023-2024,86.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,0.0,19.0,0.5,0.0,0.0,0.2,0.2,0.0,1.0,0.5,7.5,11.0,69.15,0.5,13.0,3.5,2.5,2
Bryan Zaragoza,26.0,Granada,es ESP,"LM,FW",2023-2024,90.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.8,0.0,0.4,10.0,1.0,13.0,21.0,61.9,2.0,24.0,5.0,4.0,1
Bryan Zaragoza,26.0,Granada,es ESP,"LM,RM",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,19.0,38.0,50.0,1.0,33.0,5.0,1.0,1
Bryan Zaragoza,26.0,Granada,es ESP,LW,2023-2024,90.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.0,0.0,0.0,46.0,1.0,0.3333333333333333,0.6666666666666666,0.23333333333333336,0.23333333333333336,0.10000000000000002,5.333333333333333,0.0,17.0,30.333333333333332,56.73333333333333,4.0,34.333333333333336,7.333333333333333,3.3333333333333335,3
Bryan Zaragoza,26.0,Granada,es ESP,"LW,LM",2023-2024,90.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,29.0,0.0,0.0,0.0,0.6,0.6,0.1,5.0,0.0,8.0,18.0,44.4,0.0,22.0,6.0,5.0,1
Bryan Zaragoza,26.0,Granada,es ESP,"LW,RW",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,2.0,0.0,2.0,0.0,0.0,0.1,3.0,0.0,14.0,27.0,51.9,2.0,30.0,5.0,3.0,1
Bryan Zaragoza,26.0,Granada,es ESP,RM,2023-2024,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,6.0,13.0,45.75,0.0,15.0,2.5,0.5,2
Bryan Zaragoza,26.0,Granada,es ESP,"RM,AM",2023-2024,90.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,41.0,1.0,0.0,0.0,0.2,0.2,0.4,8.0,1.0,20.0,31.0,64.5,0.0,32.0,12.0,4.0,1
Bryan Zaragoza,26.0,Granada,es ESP,"RM,LM",2023-2024,90.0,0.5,0.0,0.0,0.0,2.0,1.5,0.0,0.0,34.5,2.0,0.0,0.5,0.35,0.35,0.55,4.0,0.5,14.0,23.5,60.7,3.0,22.0,4.5,2.0,2
Bryan Zaragoza,26.0,Granada,es ESP,RW,2023-2024,84.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,16.5,28.0,56.55,4.0,27.0,2.5,2.0,2
Bukayo Saka,7.0,Arsenal,eng ENG,RW,2023-2024,82.61290322580645,0.45161290322580644,0.2903225806451613,6.0,6.0,2.870967741935484,0.9032258064516129,4.0,0.0,54.935483870967744,1.8064516129032258,0.3870967741935484,1.1935483870967742,0.4258064516129032,0.2709677419354839,0.31935483870967746,5.516129032258065,0.6451612903225806,32.645161290322584,42.806451612903224,75.79032258064517,3.6451612903225805,34.74193548387097,4.193548387096774,1.4516129032258065,31
Bukayo Saka,7.0,Arsenal,eng ENG,"RW,LB",2023-2024,88.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,70.0,2.0,1.0,2.0,0.2,0.2,0.2,7.0,0.0,37.0,56.0,66.1,5.0,42.0,8.0,1.0,1
Bukayo Saka,7.0,Arsenal,eng ENG,"RW,RM",2023-2024,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,52.0,5.0,2.0,2.0,0.4,0.4,0.0,3.0,1.0,23.0,30.0,76.7,2.0,24.0,4.0,2.0,1
Bukayo Saka,7.0,Arsenal,eng ENG,"RW,WB",2023-2024,90.0,0.5,0.0,0.0,0.0,3.5,0.5,0.0,0.0,63.5,1.5,0.0,1.0,0.75,0.75,0.1,3.5,0.0,35.5,49.5,71.8,3.0,40.0,6.5,0.5,2
Bénie Traoré,11.0,Sheffield Utd,ci CIV,"AM,FW",2023-2024,81.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,13.0,16.0,81.3,3.0,14.0,2.0,2.0,1
Bénie Traoré,11.0,Sheffield Utd,ci CIV,FW,2023-2024,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.5,0.25,0.25,0.0,0.0,0.025,0.75,0.25,6.0,8.75,67.625,0.75,8.75,0.75,0.75,4
Bénie Traoré,11.0,Sheffield Utd,ci CIV,LM,2023-2024,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,4.0,0.0,0.0,1
Bénie Traoré,11.0,Sheffield Utd,ci CIV,RM,2023-2024,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,4.0,4.0,100.0,0.0,5.0,0.0,0.0,1
