index,Player,Summary_#,Nation,Summary_Pos,Age,Min,Summary_Gls,Summary_Ast,Summary_PK,Summary_PKatt,Summary_Sh,Summary_SoT,Summary_CrdY,Summary_CrdR,Summary_Touches,Summary_Tkl,Summary_Int,Summary_Blocks,Summary_xG,Summary_npxG,Summary_xAG,Summary_SCA,Summary_GCA,Summary_Cmp,Summary_Att,Summary_Cmp%,Summary_PrgP,Summary_Carries,Summary_PrgC,Summary_Att,Summary_Succ,Passing_#,Passing_Pos,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_TotDist,Passing_PrgDist,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Ast,Passing_xAG,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_PrgP,Pass_Types_#,Pass_Types_Pos,Pass_Types_Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Pass_Types_In,Pass_Types_Out,Pass_Types_Str,Pass_Types_Cmp,Pass_Types_Off,Pass_Types_Blocks,Defensive_Actions_#,Defensive_Actions_Pos,Defensive_Actions_Tkl,Defensive_Actions_TklW,Defensive_Actions_Def 3rd,Defensive_Actions_Mid 3rd,Defensive_Actions_Att 3rd,Defensive_Actions_Tkl,Defensive_Actions_Att,Defensive_Actions_Tkl%,Defensive_Actions_Lost,Defensive_Actions_Blocks,Defensive_Actions_Sh,Defensive_Actions_Pass,Defensive_Actions_Int,Defensive_Actions_Tkl+Int,Defensive_Actions_Clr,Defensive_Actions_Err,Possession_#,Possession_Pos,Possession_Touches,Possession_Def Pen,Possession_Def 3rd,Possession_Mid 3rd,Possession_Att 3rd,Possession_Att Pen,Possession_Live,Possession_Att,Possession_Succ,Possession_Succ%,Possession_Tkld,Possession_Tkld%,Possession_Carries,Possession_TotDist,Possession_PrgDist,Possession_PrgC,Possession_1/3,Possession_CPA,Possession_Mis,Possession_Dis,Possession_Rec,Possession_PrgR,Miscellaneous_Stats_#,Miscellaneous_Stats_Pos,Miscellaneous_Stats_CrdY,Miscellaneous_Stats_CrdR,Miscellaneous_Stats_2CrdY,Miscellaneous_Stats_Fls,Miscellaneous_Stats_Fld,Miscellaneous_Stats_Off,Miscellaneous_Stats_Crs,Miscellaneous_Stats_Int,Miscellaneous_Stats_TklW,Miscellaneous_Stats_PKwon,Miscellaneous_Stats_PKcon,Miscellaneous_Stats_OG,Miscellaneous_Stats_Recov,Miscellaneous_Stats_Won,Miscellaneous_Stats_Lost,Miscellaneous_Stats_Won%,Goalkeeping_SoTA,Goalkeeping_GA,Goalkeeping_Saves,Goalkeeping_Save%,Goalkeeping_PSxG,Goalkeeping_Cmp,Goalkeeping_Att,Goalkeeping_Cmp%,Goalkeeping_Att (GK),Goalkeeping_Thr,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Att,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Opp,Goalkeeping_Stp,Goalkeeping_Stp%,Goalkeeping_#OPA,Goalkeeping_AvgDist,home,game_id
9,Lassana Coulibaly,12.0,ml MLI,CM,21-118,66,0,0,0,0,1,1,0,0,27,0,1,1,0.0,0.0,0.0,1,0,13,16,81.3,2,17,2,2,0,12.0,CM,13,16,81.3,182,48,7,8,87.5,6,8,75.0,0,0,,0,0.0,0.0,1,2,0,0,2,12.0,CM,16,16,0,0,0,0,0,0,0,0,0,0,13,0,0,12.0,CM,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,2,0,12.0,CM,27,1,3,15,9,3,27,2,0,0.0,2,100.0,17,97,58,2,1,0,2,0,18,3,12.0,CM,0,0,0,0,3,0,0,1,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,8
10,Mateo Pavlović,4.0,ba BIH,CB,27-058,16,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,8,9,88.9,1,7,0,0,0,4.0,CB,8,9,88.9,192,78,1,1,100.0,6,6,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,4.0,CB,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,4.0,CB,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,4.0,CB,10,0,5,5,0,0,10,0,0,,0,,7,50,37,0,0,0,0,0,7,0,4.0,CB,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,8
11,Pierrick Capelle,15.0,fr FRA,LB,30-113,90,0,0,0,0,0,0,1,0,54,3,4,1,0.0,0.0,0.0,1,1,33,45,73.3,3,24,4,0,0,15.0,LB,33,45,73.3,574,222,14,16,87.5,16,20,80.0,3,7,42.9,0,0.0,0.1,0,4,1,1,3,15.0,LB,45,32,12,1,0,1,1,11,0,0,0,0,33,1,1,15.0,LB,3,1,3,0,0,0,3,0.0,3,1,0,1,4,7,3,0,15.0,LB,54,3,25,23,9,0,54,0,0,,0,,24,187,149,4,1,0,1,0,22,2,15.0,LB,1,0,0,2,0,0,1,4,1,0,0,0,11,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,8
12,Romain Thomas,24.0,fr FRA,CB,29-055,90,0,0,0,0,0,0,0,0,66,2,3,0,0.0,0.0,0.0,1,0,45,54,83.3,2,32,0,0,0,24.0,CB,45,54,83.3,896,464,21,21,100.0,16,16,100.0,8,17,47.1,0,0.0,0.0,0,3,0,0,2,24.0,CB,54,49,5,5,0,0,1,0,0,0,0,0,45,0,0,24.0,CB,2,2,2,0,0,1,1,100.0,0,0,0,0,3,5,7,0,24.0,CB,66,7,41,24,1,0,66,0,0,,0,,32,142,107,0,0,0,0,0,39,0,24.0,CB,0,0,0,1,2,0,1,3,2,0,0,0,3,3,2,60.0,,,,,,,,,,,,,,,,,,,,,1,8
13,Thomas Mangani,5.0,fr FRA,CM,30-099,90,0,0,0,0,1,1,0,0,52,1,1,1,0.0,0.0,0.0,2,0,38,44,86.4,10,30,0,3,3,5.0,CM,38,44,86.4,678,273,17,17,100.0,16,18,88.9,4,8,50.0,0,0.0,0.1,0,5,1,1,10,5.0,CM,44,37,7,3,0,0,2,1,0,0,0,0,38,0,0,5.0,CM,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0,5.0,CM,52,0,13,31,9,0,52,3,3,100.0,0,0.0,30,102,32,0,1,0,2,0,37,2,5.0,CM,0,0,0,2,2,1,2,1,1,0,0,0,4,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,8
0,14 Players,,,,,990,2,2,0,0,7,3,2,0,641,18,6,11,1.7,1.7,1.7,13,4,424,548,77.4,34,316,21,24,16,,,424,548,77.4,7486,2730,186,216,86.1,160,187,85.6,55,95,57.9,2,1.7,1.6,7,30,9,3,34,,,548,482,62,17,1,6,17,27,5,3,0,0,424,4,12,,,18,13,7,11,0,3,12,25.0,9,11,1,10,6,24,17,0,,,641,47,185,345,121,14,641,24,16,66.7,8,33.3,316,1846,1026,21,13,2,15,11,424,34,,,2,0,0,15,16,4,17,6,13,0,0,0,58,12,18,40.0,,,,,,,,,,,,,,,,,,,,,0,8
1,Alexandre Mendy,15.0,gw GNB,FW,23-139,75,1,0,0,0,2,1,0,0,22,0,0,1,0.8,0.8,0.3,1,0,7,15,46.7,1,8,0,1,0,15.0,FW,7,15,46.7,79,11,4,7,57.1,2,4,50.0,0,0,,0,0.3,0.1,1,0,1,0,1,15.0,FW,15,13,2,0,0,0,0,0,0,0,0,0,7,0,0,15.0,FW,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,15.0,FW,22,0,0,12,10,4,22,1,0,0.0,1,100.0,8,18,3,0,0,0,2,2,16,3,15.0,FW,0,0,0,1,1,3,0,0,0,0,0,0,3,5,5,50.0,,,,,,,,,,,,,,,,,,,,,0,8
2,Benoît Costil,1.0,fr FRA,GK,30-034,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,25,38,65.8,0,18,0,2,2,1.0,GK,25,38,65.8,805,668,2,2,100.0,13,13,100.0,10,23,43.5,0,0.0,0.0,0,0,0,0,0,1.0,GK,38,24,14,4,0,0,0,0,0,0,0,0,25,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,1.0,GK,42,32,41,1,0,0,42,2,2,100.0,0,0.0,18,109,73,0,0,0,0,0,18,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,5.0,2.0,3.0,60.0,1.2,7.0,20.0,35.0,28.0,6.0,39.3,35.4,10.0,90.0,63.4,11.0,1.0,9.1,2.0,14.8,0,8
3,François Kamano,11.0,gn GUI,LW,21-096,90,0,1,0,0,3,1,1,0,43,1,0,1,0.4,0.4,0.5,1,1,22,26,84.6,1,32,8,5,2,11.0,LW,22,26,84.6,300,55,12,13,92.3,8,9,88.9,0,1,0.0,1,0.5,0.4,1,0,1,0,1,11.0,LW,26,26,0,0,0,0,3,0,0,0,0,0,22,0,1,11.0,LW,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,11.0,LW,43,0,4,15,26,5,43,5,2,40.0,3,60.0,32,326,159,8,5,2,6,2,37,11,11.0,LW,1,0,0,3,2,0,3,0,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,8
4,Gaëtan Laborde,24.0,fr FRA,FW,23-095,15,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,4,7,57.1,0,5,1,1,0,24.0,FW,4,7,57.1,40,4,1,3,33.3,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,24.0,FW,7,6,1,0,0,0,0,0,0,0,0,0,4,0,0,24.0,FW,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,24.0,FW,11,0,0,8,3,0,11,1,0,0.0,1,100.0,5,29,14,1,1,0,2,0,7,0,24.0,FW,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,8
5,Jaroslav Plašil,18.0,cz CZE,RM,35-213,21,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,7,10,70.0,0,6,0,0,0,18.0,RM,7,10,70.0,79,22,4,5,80.0,2,2,100.0,0,0,,0,0.0,0.0,0,2,0,0,0,18.0,RM,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,18.0,RM,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,18.0,RM,13,1,2,9,2,0,13,0,0,,0,,6,18,13,0,0,0,0,0,8,2,18.0,RM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,8
6,Jérémy Toulalan,14.0,fr FRA,CB,33-330,90,0,0,0,0,0,0,0,0,73,2,0,0,0.0,0.0,0.0,0,0,53,66,80.3,2,40,0,0,0,14.0,CB,53,66,80.3,992,405,23,25,92.0,25,26,96.2,5,13,38.5,0,0.0,0.0,0,4,0,0,2,14.0,CB,66,62,4,4,0,3,0,0,0,0,0,0,53,0,1,14.0,CB,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,6,0,14.0,CB,73,7,38,36,0,0,73,0,0,,0,,40,172,108,0,0,0,0,0,50,0,14.0,CB,0,0,0,0,2,0,0,0,1,0,0,0,4,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,8
7,Lukas Lerager,19.0,dk DEN,CM,24-025,90,0,0,0,0,0,0,0,0,82,5,1,0,0.0,0.0,0.0,2,0,57,73,78.1,4,31,1,1,0,19.0,CM,57,73,78.1,1077,238,18,20,90.0,26,31,83.9,9,15,60.0,0,0.0,0.0,1,5,0,0,4,19.0,CM,73,71,1,1,0,0,0,0,0,0,0,0,57,1,1,19.0,CM,5,4,2,3,0,1,2,50.0,1,0,0,0,1,6,0,0,19.0,CM,82,0,17,62,4,0,82,1,0,0.0,1,100.0,31,125,70,1,1,0,1,1,53,0,19.0,CM,0,0,0,1,2,0,0,1,4,0,0,0,10,2,3,40.0,,,,,,,,,,,,,,,,,,,,,0,8
8,Malcom,7.0,br BRA,RW,20-161,82,0,1,0,0,0,0,0,0,50,0,0,1,0.0,0.0,0.8,3,1,33,44,75.0,2,30,1,4,4,7.0,RW,33,44,75.0,500,139,16,21,76.2,9,12,75.0,4,6,66.7,1,0.8,0.9,3,1,1,1,2,7.0,RW,44,39,4,0,1,2,6,2,2,2,0,0,33,1,1,7.0,RW,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,7.0,RW,50,0,4,21,26,2,50,4,4,100.0,0,0.0,30,248,103,1,3,0,3,2,47,9,7.0,RW,0,0,0,2,4,0,6,0,0,0,0,0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,8
9,Thomas Touré,10.0,ci CIV,RW,23-222,8,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,1,3,33.3,1,4,0,1,0,10.0,RW,1,3,33.3,46,37,0,0,,0,1,0.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,10.0,RW,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,10.0,RW,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,10.0,RW,5,0,0,4,1,0,5,1,0,0.0,1,100.0,4,15,0,0,0,0,0,0,1,0,10.0,RW,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,8
10,Théo Pellenard,21.0,fr FRA,LB,23-155,90,0,0,0,0,0,0,0,0,71,0,1,3,0.0,0.0,0.0,3,2,44,64,68.8,6,36,3,2,1,21.0,LB,44,64,68.8,697,374,26,32,81.3,10,13,76.9,7,12,58.3,0,0.0,0.1,1,6,3,1,6,21.0,LB,64,53,11,1,0,0,5,10,0,0,0,0,44,0,4,21.0,LB,0,0,0,0,0,0,0,,0,3,1,2,1,1,1,0,21.0,LB,71,2,18,41,13,0,71,2,1,50.0,1,50.0,36,134,82,3,0,0,0,1,44,3,21.0,LB,0,0,0,2,0,0,5,1,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,0,8
11,Valentín Vada,23.0,ar ARG,RM,21-153,69,0,0,0,0,1,0,0,0,61,2,0,1,0.0,0.0,0.0,2,0,47,55,85.5,5,34,3,1,1,23.0,RM,47,55,85.5,575,135,29,31,93.5,12,13,92.3,2,4,50.0,0,0.0,0.1,0,4,1,0,5,23.0,RM,55,50,5,2,0,0,1,0,3,1,0,0,47,0,1,23.0,RM,2,1,1,1,0,0,2,0.0,2,1,0,1,0,2,0,0,23.0,RM,61,1,11,31,20,1,61,1,1,100.0,0,0.0,34,184,95,3,1,0,1,1,44,3,23.0,RM,0,0,0,0,3,0,1,0,1,0,0,0,6,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,8
12,Vukašin Jovanović,4.0,rs SRB,CB,21-081,90,0,0,0,0,0,0,0,0,67,1,2,0,0.0,0.0,0.0,1,0,54,60,90.0,4,37,2,1,1,4.0,CB,54,60,90.0,1188,266,12,14,85.7,32,34,94.1,9,11,81.8,0,0.0,0.0,0,3,1,0,4,4.0,CB,60,59,1,1,0,0,0,0,0,0,0,0,54,0,0,4.0,CB,1,1,1,0,0,0,0,,0,0,0,0,2,3,4,0,4.0,CB,67,4,30,38,1,0,67,1,1,100.0,0,0.0,37,274,210,2,0,0,0,0,45,0,4.0,CB,0,0,0,1,0,0,0,2,1,0,0,0,9,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,8
13,Younousse Sankharé,13.0,sn SEN,LM,27-330,90,1,0,0,0,1,1,1,0,34,2,0,2,0.5,0.5,0.0,0,0,22,27,81.5,4,15,0,2,2,13.0,LM,22,27,81.5,320,113,14,14,100.0,6,6,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,4,13.0,LM,27,26,0,0,0,1,1,0,0,0,0,0,22,1,2,13.0,LM,2,2,0,2,0,0,4,0.0,4,2,0,2,0,2,1,0,13.0,LM,34,0,6,23,5,2,34,2,2,100.0,0,0.0,15,90,49,0,0,0,0,1,19,2,13.0,LM,1,0,0,4,1,0,1,0,2,0,0,0,8,2,0,100.0,,,,,,,,,,,,,,,,,,,,,0,8
0,14 Players,,,,,990,3,3,0,0,18,5,1,0,603,13,9,6,2.2,2.2,1.3,34,5,404,500,80.8,37,414,28,23,20,,,404,500,80.8,6633,2534,185,205,90.2,138,168,82.1,45,74,60.8,3,1.3,0.6,13,18,7,1,37,,,500,444,51,12,4,4,23,21,7,6,0,0,404,5,7,,,13,10,5,6,2,5,13,38.5,8,6,4,2,9,22,28,0,,,603,50,204,280,124,23,603,23,20,87.0,3,13.0,414,2237,1104,28,17,6,4,13,403,37,,,1,0,0,7,11,5,23,9,10,0,0,0,54,14,9,60.9,,,,,,,,,,,,,,,,,,,,,1,9
1,Adil Rami,23.0,fr FRA,CB,31-222,90,0,0,0,0,0,0,0,0,70,2,1,0,0.0,0.0,0.0,1,0,46,55,83.6,2,43,0,0,0,23.0,CB,46,55,83.6,958,401,15,16,93.8,21,23,91.3,7,12,58.3,0,0.0,0.0,1,1,0,0,2,23.0,CB,55,52,2,2,0,1,0,0,0,0,0,0,46,1,0,23.0,CB,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,9,0,23.0,CB,70,6,48,22,0,0,70,0,0,,0,,43,187,109,0,0,0,0,1,37,0,23.0,CB,0,0,0,0,1,0,0,1,1,0,0,0,9,4,1,80.0,,,,,,,,,,,,,,,,,,,,,1,9
2,Andre-Frank Zambo Anguissa,29.0,cm CMR,LM,21-263,31,0,0,0,0,1,0,0,0,23,0,1,0,0.1,0.1,0.0,1,0,16,18,88.9,1,19,3,2,1,29.0,LM,16,18,88.9,232,64,10,11,90.9,3,3,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,29.0,LM,18,18,0,0,0,0,0,0,0,0,0,0,16,0,1,29.0,LM,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,29.0,LM,23,1,4,16,3,2,23,2,1,50.0,1,50.0,19,130,68,3,0,1,0,0,17,0,29.0,LM,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,1,9
3,Clinton N'Jie,14.0,cm CMR,LW,23-356,45,2,0,0,0,2,2,0,0,22,3,0,0,0.4,0.4,0.1,3,2,12,15,80.0,1,15,2,3,3,14.0,LW,12,15,80.0,131,37,7,8,87.5,2,3,66.7,1,1,100.0,0,0.1,0.0,1,1,0,0,1,14.0,LW,15,13,1,0,0,0,0,1,0,0,0,0,12,1,0,14.0,LW,3,2,0,1,2,0,0,,0,0,0,0,0,3,0,0,14.0,LW,22,0,1,10,11,1,22,3,3,100.0,0,0.0,15,78,38,2,0,0,0,2,16,3,14.0,LW,0,0,0,0,0,1,0,0,2,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,9
4,Dimitri Payet,10.0,fr FRA,LW,30-130,45,0,0,0,0,0,0,0,0,26,0,1,0,0.0,0.0,0.1,2,0,12,23,52.2,2,23,1,1,1,10.0,LW,12,23,52.2,231,54,4,5,80.0,2,4,50.0,4,11,36.4,0,0.1,0.0,2,1,0,0,2,10.0,LW,23,19,4,0,2,0,5,1,3,2,0,0,12,0,1,10.0,LW,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,10.0,LW,26,0,2,13,11,2,26,1,1,100.0,0,0.0,23,122,25,1,0,2,0,5,23,5,10.0,LW,0,0,0,0,3,0,5,1,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,9
5,Florian Thauvin,26.0,fr FRA,RW,24-192,90,1,0,0,0,5,1,0,0,63,2,1,2,0.5,0.5,0.2,8,0,37,49,75.5,9,43,6,2,2,26.0,RW,37,49,75.5,606,243,14,17,82.4,12,16,75.0,4,8,50.0,0,0.2,0.2,2,3,3,0,9,26.0,RW,49,42,7,3,1,1,10,0,4,4,0,0,37,0,1,26.0,RW,2,2,1,1,0,1,2,50.0,1,2,1,1,1,3,1,0,26.0,RW,63,3,10,27,26,5,63,2,2,100.0,0,0.0,43,288,143,6,7,2,1,2,41,8,26.0,RW,0,0,0,2,3,1,10,1,2,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,1,9
6,Grégory Sertic,13.0,fr FRA,CM,28-001,4,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,2,0,3,3,100.0,1,3,0,1,1,13.0,CM,3,3,100.0,30,16,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,13.0,CM,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,13.0,CM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13.0,CM,4,0,0,3,1,1,4,1,1,100.0,0,0.0,3,18,2,0,0,0,0,0,3,0,13.0,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,9
7,Hiroki Sakai,2.0,jp JPN,RB,27-116,90,0,0,0,0,0,0,0,0,62,1,1,0,0.0,0.0,0.0,2,0,32,50,64.0,2,35,4,1,1,2.0,RB,32,50,64.0,425,188,22,26,84.6,9,15,60.0,1,6,16.7,0,0.0,0.0,0,1,1,0,2,2.0,RB,50,41,9,0,0,0,3,9,0,0,0,0,32,0,3,2.0,RB,1,1,0,1,0,0,0,,0,0,0,0,1,2,6,0,2.0,RB,62,1,18,28,16,1,62,1,1,100.0,0,0.0,35,238,119,4,2,1,1,0,35,6,2.0,RB,0,0,0,1,2,0,3,1,1,0,0,0,7,3,1,75.0,,,,,,,,,,,,,,,,,,,,,1,9
8,Luiz Gustavo,19.0,br BRA,CM,30-014,86,0,0,0,0,1,0,1,0,67,1,0,1,0.0,0.0,0.0,2,1,55,59,93.2,4,51,2,3,3,19.0,CM,55,59,93.2,865,253,25,26,96.2,24,27,88.9,4,4,100.0,0,0.0,0.0,0,3,0,0,4,19.0,CM,59,56,3,3,0,0,0,0,0,0,0,0,55,0,0,19.0,CM,1,0,1,0,0,1,3,33.3,2,1,1,0,0,1,3,0,19.0,CM,67,2,27,39,3,0,67,3,3,100.0,0,0.0,51,305,148,2,1,0,0,0,49,0,19.0,CM,1,0,0,1,1,0,0,0,0,0,0,0,4,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,9
9,Maxime Lopez,27.0,fr FRA,"RM,LM",19-245,90,0,1,0,0,2,1,0,0,49,0,0,1,0.1,0.1,0.1,6,0,32,43,74.4,5,40,3,5,4,27.0,"RM,LM",32,43,74.4,410,134,20,23,87.0,7,10,70.0,2,3,66.7,1,0.1,0.0,3,5,0,0,5,27.0,"RM,LM",43,41,0,0,1,0,2,0,0,0,0,0,32,2,0,27.0,"RM,LM",0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,27.0,"RM,LM",49,0,3,28,19,6,49,5,4,80.0,1,20.0,40,184,103,3,2,0,0,1,44,8,27.0,"RM,LM",0,0,0,2,1,0,2,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,9
10,Morgan Sanson,8.0,fr FRA,LM,22-353,59,0,0,0,0,2,1,0,0,37,1,1,0,0.1,0.1,0.0,1,0,27,33,81.8,5,26,5,2,2,8.0,LM,27,33,81.8,355,107,15,16,93.8,5,8,62.5,1,1,100.0,0,0.0,0.0,1,1,0,0,5,8.0,LM,33,31,1,0,0,1,2,1,0,0,0,0,27,1,0,8.0,LM,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,1,0,8.0,LM,37,0,1,25,13,0,37,2,2,100.0,0,0.0,26,154,86,5,4,0,1,0,27,0,8.0,LM,0,0,0,0,0,0,2,1,1,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,1,9
11,Patrice Evra,21.0,fr FRA,LB,36-083,90,0,0,0,0,2,0,0,0,60,1,1,2,0.1,0.1,0.0,1,0,38,48,79.2,2,37,2,3,2,21.0,LB,38,48,79.2,404,150,25,27,92.6,8,13,61.5,0,1,0.0,0,0.0,0.0,0,1,0,0,2,21.0,LB,48,39,9,1,0,0,0,8,0,0,0,0,38,0,1,21.0,LB,1,1,1,0,0,0,1,0.0,1,2,2,0,1,2,3,0,21.0,LB,60,3,16,35,9,1,60,3,2,66.7,1,33.3,37,194,98,2,1,0,1,0,35,1,21.0,LB,0,0,0,0,0,2,0,1,1,0,0,0,4,2,3,40.0,,,,,,,,,,,,,,,,,,,,,1,9
12,Rolando,6.0,pt POR,CB,31-340,90,0,0,0,0,1,0,0,0,67,1,2,0,0.1,0.1,0.0,0,0,52,57,91.2,1,50,0,0,0,6.0,CB,52,57,91.2,993,370,15,16,93.8,26,26,100.0,8,12,66.7,0,0.0,0.0,0,0,0,0,1,6.0,CB,57,56,1,1,0,0,0,0,0,0,0,0,52,0,0,6.0,CB,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,5,0,6.0,CB,67,4,41,25,1,1,67,0,0,,0,,50,187,104,0,0,0,0,0,51,0,6.0,CB,0,0,0,0,0,0,0,2,1,0,0,0,4,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,9
13,Steve Mandanda,30.0,fr FRA,GK,32-131,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,30,32,93.8,0,17,0,0,0,30.0,GK,30,32,93.8,824,464,5,5,100.0,15,15,100.0,10,12,83.3,0,0.0,0.0,0,0,0,0,0,30.0,GK,32,20,12,2,0,1,0,0,0,0,0,0,30,0,0,30.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30.0,GK,33,30,33,0,0,0,33,0,0,,0,,17,90,50,0,0,0,0,0,13,0,30.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1.0,0.0,1.0,100.0,0.0,4.0,6.0,66.7,22.0,5.0,22.7,29.8,10.0,10.0,27.0,7.0,0.0,0.0,0.0,17.0,1,9
0,14 Players,,,,,990,0,0,0,0,11,1,0,0,550,16,18,12,0.6,0.6,0.4,21,0,353,439,80.4,31,325,17,13,8,,,353,439,80.4,6543,2240,159,181,87.8,128,141,90.8,55,93,59.1,0,0.4,0.4,8,20,6,1,31,,,439,389,48,11,1,4,14,21,3,2,0,1,353,2,5,,,16,10,11,5,0,3,23,13.0,20,12,6,6,18,34,26,1,,,550,66,165,278,110,12,550,13,8,61.5,5,38.5,325,1838,993,17,10,1,14,8,348,31,,,0,0,0,11,7,2,14,18,10,0,0,0,43,9,14,39.1,,,,,,,,,,,,,,,,,,,,,0,9
1,Baptiste Reynet,30.0,fr FRA,GK,26-282,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,28,42,66.7,0,23,0,0,0,30.0,GK,28,42,66.7,842,615,5,5,100.0,11,11,100.0,12,26,46.2,0,0.0,0.0,0,1,0,0,0,30.0,GK,42,28,14,5,0,0,0,0,0,0,0,0,28,0,0,30.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,30.0,GK,48,39,48,0,0,0,48,0,0,,0,,23,98,55,0,0,0,0,0,19,0,30.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0,5.0,3.0,2.0,40.0,1.1,8.0,21.0,38.1,33.0,6.0,48.5,38.7,9.0,55.6,45.0,18.0,3.0,16.7,2.0,13.5,0,9
